"EVENT NAME","VENUE NAME","ORGANIZER NAME","START DATE","START TIME","END DATE","END TIME","ALL DAY EVENT?","CATEGORIES","EVENT COST","EVENT WEBSITE","SHOW MAP LINK?","SHOW MAP?","EVENT DESCRIPTION","EVENT IMAGE"
"La Solitaria #3 Samuel Labadie","Isaac Peral, 7 planta 3 08902 Hospitalet de Llobregat","Samuel Labadie","09/30/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1084212738382260/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21992999_2401298460095491_2848794250324930309_o.jpg?oh=3f48a8eaec0b5f4441ef19aa45718fd3&oe=5A82290B' width='228' height='182' alt='La Solitaria #3 Samuel Labadie' />[CAT]<br /><br />trama 34 continua amb la tercera Solitaria coincidint amb el Gallery Weekend i la jornada de Tallers Oberts. La Solitaria és un cicle d'exposicions en el qual es presenten els processos artístics vinculats als artistes del taller. El proper 30 de setembre Samuel Labadie presenta  <br />Le bruit entier de mon corps (El soroll sencer del meu cos), un conjunt de “notes” que testimonien la forma de treballar de l’artista al taller. <br /><br />Prenent com a mètode de treball l’associació lliure del psicoanàlisis i diferents referències de la cultura popular, Labadie conforma un univers on d’una forma irònica porta a aquell que observa a una “paranoia”, on les paraules esdevenen òrgans coporals i aquests paraules.<br /><br />Samuel Labadie viu i treballa a Barcelona. Després d'estudiar a l'Escola de Belles arts de Lió, va obtenir la Prix de París en 2002 i l’ Aide à la Jeune création de la Drac Aquitània en 2005. La seva obra ha pogut veure's en centres d'art de Barcelona com a Can Felipa Arts Visuals, BcnProducció o la Fundació Joan Miró. També ha exposat en espais artístics com a Espai Abissal a Bilbao, Saló a Madrid o Ravi International en Liege (Bèlgica), on va realitzar una residència en 2014. Va guanyar el Premi Miquel Casablancas de Sant Andreu Contemporani de Barcelona al 2012. Actualment col·labora amb Formato Cómodo, Madrid. <br />+ info: http://labadiesamuel.com/<br /><br />trama 34 és un espai de treball i una associació cultural constituïda per els artistes María I. Barros, Matteo Guidi, Samuel Labadie, Diego Paonessa, Germán Portal, Mireia c. Saladrigues, Mario Santamaría, Marc Serra i la comissaria Zaida Trallero. <br />La Solitaria és fer un Solo show. També és el nom amb el qual es denomina popularment a la Taenia solium. L'objectiu de la Solitària és parasitar els públics de les inauguracions de NoguerasBlanchard i Ana Mas Projects, galeries que comparteixen edifici amb trama 34.<br /><br /><br /><br />[CAST]<br /><br /><br />trama 34 continúa con la tercera Solitaria coincidiendo con el Gallery Weekend y la jornada de Talleres Abiertos. La Solitaria es un ciclo de exposiciones en el que se presentan los procesos artísticos vinculados a los artistas del taller. El próximo 30 de septiembre Samuel Labadie presenta Le bruit entier de mi corps (El ruido entero de mi cuerpo), un conjunto de “notas” que testimonian la forma de trabajar del artista en el taller. <br /><br />Tomando como método de trabajo la asociación libre del psicoanálisis y diferentes referencias de la cultura popular, Labadie conforma un universo donde de una forma irónica lleva a aquel que observa a una “paranoia”, en la que las palabras devienen órganos corporales y éstos palabras.<br /><br />Samuel Labadie vive y trabaja en Barcelona. Después de estudiar en la Escuela de Bellas artes de Lyon, obtuvo la Prix de París en 2002 y la Aide à la Jeune création de la Drac Aquitania en 2005. Su obra ha podido verse en centros de arte de Barcelona como Can Felipa Arts Visuals, BcnProducció o la Fundació Joan Miró. También ha expuesto en espacios artísticos como Espacio Abisal en Bilbao, Salón en Madrid o Ravi International en Liege (Bélgica), donde realizó una residencia en 2014. Ganó el premio Miquel Casablancas de Santt Andreu Contemporani de Barcelona en el 2012. Actualmente colabora con Formato Cómodo, Madrid. <br />+ info: http://labadiesamuel.com/<br /><br />trama 34 es un espacio de trabajo y una asociación cultural constituida por los artistas María I. Barros, Matteo Guidi, Samuel Labadie, Diego Paonessa, Germán Portal, Mireia c. Saladrigues, Mario Santamaría, Marc Serra y la comisaria Zaida Trallero. <br />La Solitaria es hacer un Solo show. También es el nombre con el cual se denomina popularmente a la Taenia solium. El objetivo de la Solitaria es parasitar a los públicos de las inauguraciones de NoguerasBlanchard y Ana Mas Projects, galerías que comparten edificio con trama 34.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21992999_2401298460095491_2848794250324930309_o.jpg?oh=3f48a8eaec0b5f4441ef19aa45718fd3&oe=5A82290B"
"Inauguramos ""Beware of the dog"" de Alex Llovet","Fifty Dots Gallery","Fifty Dots Gallery","10/05/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1965281133710225/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22042191_2050453825200562_1841619102697926113_o.jpg?oh=2508f12b82b1e3b55c8bf640d236bb50&oe=5A45D2F6' width='228' height='182' alt='Inauguramos ""Beware of the dog"" de Alex Llovet' />La póxima semana tenemos doble presentación, empezamos una nueva aventura en nuestro nuevo espacio donde inauguramos con el nuevo trabajo de Alex Llovet. <br /><br />BEWARE OF THE DOG <br /><br />La pérdida de la inocencia supone darte cuenta de si tus miedos son realmente tuyos o de los demás, y de si tu imaginación va a poder seguir salvándote o no.<br /><br />Beware of the Dog es el viaje que significa madurar, el tránsito donde sustituímos el espacio que de niños le damos a la ficción, por ""la realidad"" y la conciencia del mundo adulto.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22042191_2050453825200562_1841619102697926113_o.jpg?oh=2508f12b82b1e3b55c8bf640d236bb50&oe=5A45D2F6"
"2a Edició del curs ""Els pintors de la llum""","Subex Galeria d'Art","ARTxTu","10/09/2017","","11/27/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/351377718651175/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22041901_1443300582404797_997629410004951958_o.jpg?oh=2a987c723a5df3d1435cadda531db7f3&oe=5A431FBE' width='228' height='182' alt='2a Edició del curs ""Els pintors de la llum""' />Descobreix la grandesa dels pintors de la llum: Rembrandt, Velázquez, Caravaggio, Goya, tots els impressionistes...<br />Per inscripcions truqueu a: 93 215 81 87</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/22041901_1443300582404797_997629410004951958_o.jpg?oh=2a987c723a5df3d1435cadda531db7f3&oe=5A431FBE"
"Let´s Do Brunch!","Ana Mas Projects","Ana Mas Projects","09/30/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1461754733861376/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21762780_1130433337086729_7733335273670556114_o.jpg?oh=2f168d44fa45bb78549368833ccb42e6&oe=5A84EB97' width='228' height='182' alt='Let´s Do Brunch!' />Como todos los años, en el marco del Barcelona Gallery Weekend,  te invitamos a disfrutar de nuestro brunch! Te esperamos!<br /><br />Com cada any, dins el marc del Barcelona Gallery Weekend, et convidem a gaudir del nostre brunch! T'hi esperem!</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21762780_1130433337086729_7733335273670556114_o.jpg?oh=2f168d44fa45bb78549368833ccb42e6&oe=5A84EB97"
"Exposició: Noruega, arquitectura i paisatges","Col·legi d'Arquitectes de Catalunya (COAC)","Col·legi d'Arquitectes de Catalunya (COAC)","09/28/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/1812675389022507/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q81/s720x720/21641013_1363705603678834_1080896909729885838_o.jpg?oh=78c84b7d04c5a645e8f23e92f1db212d&oe=5A58A017' width='228' height='182' alt='Exposició: Noruega, arquitectura i paisatges' />L'exposició s'inaugura el dijous 28 de setembre a partir de les 18.30 h emmarcada en un dels primers actes previs de la 10a Biennal Europea de Paisatge, que se celebrarà el 2018.<br /><br />L'exposició, promoguda per  presenta una mostra d'impactants fotografies que formen part de la iniciativa ""Rutes Turístiques Nacionals"", ideada per fusionar la natura, l'arquitectura i el disseny de Noruega.</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q81/s720x720/21641013_1363705603678834_1080896909729885838_o.jpg?oh=78c84b7d04c5a645e8f23e92f1db212d&oe=5A58A017"
"Opening Exhibition Dora Maar ' Vola una mosca en el temps'","Dada Studios","Dada Studios","09/28/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/2034632330104552/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21950840_1460116997371052_6745448838495922920_o.jpg?oh=d73fb88922d77adf077cca6c5117fdbc&oe=5A5408BF' width='228' height='182' alt='Opening Exhibition Dora Maar ' Vola una mosca en el temps'' />Next Opening, Thursday 28th September at 19h. Exhibition; Dora Maar ' Vola una mosca en el temps' #dada #doramaar #barcelonagalleryweekend #opening #dadastudios #manray #andrelhote #picasso #brassai #echague #pauleluard #andrebreton</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21950840_1460116997371052_6745448838495922920_o.jpg?oh=d73fb88922d77adf077cca6c5117fdbc&oe=5A5408BF"
"This is not my Body/Ixone Sádaba/Barcelona Gallery Weekend","Tasneem Gallery","Tasneem Gallery","09/28/2017","","","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/178022172757156/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/22090014_1454794174557812_8088342598267690231_n.jpg?oh=2c779a985f1947f6daac7a24f4a9005d&oe=5A3A55FB' width='228' height='182' alt='This is not my Body/Ixone Sádaba/Barcelona Gallery Weekend' />Tasneem Gallery participa en la 3ra edición del Barcelona Gallery Weekend con This is not my body, exposición personal de la artista Ixone Sádaba. <br />http://www.barcelonagalleryweekend.com/es/</p>","https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/22090014_1454794174557812_8088342598267690231_n.jpg?oh=2c779a985f1947f6daac7a24f4a9005d&oe=5A3A55FB"
"En busca del territorio / Videoarte desde Brasil","Arts Santa Mònica","Swab Barcelona Art Fair","09/27/2017","","10/01/2017","",1,"Exposición, Espacios alternativos","0","https://www.facebook.com/events/131835994225552/",1,1,"<p><img src='http://scontent.xx.fbcdn.net/v/t31.0-8/q84/s720x720/21992912_1333202210121705_8803725794158189080_o.jpg?oh=df5dbc44b9e98c1a6d6fff999a4c96a1&oe=5A889A73' width='228' height='182' alt='En busca del territorio / Videoarte desde Brasil' />Una exploración del concepto de territorio a través de la obra de video arte de tres artistas brasileños: Deborah Engel, Joao Castillo y Ayrson Heráclito.<br /><br />Comisariada por Alfredo Hertzog, se lleva a cabo con la participación de las galerías Portas Vilaseca, Zipper Gallery y Blau Projects, quienes estarán presentes en la feria de arte contemporáneo Swab Barcelona 2017.<br /><br />""En busca del territorio"" <br />INAUGURACIÓN: miércoles 27 de septiembre, 19h<br />Arts Santa Mònica</p>","https://scontent.xx.fbcdn.net/v/t31.0-8/q84/s720x720/21992912_1333202210121705_8803725794158189080_o.jpg?oh=df5dbc44b9e98c1a6d6fff999a4c96a1&oe=5A889A73"
