event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
«Tothom hauria de ser feminista »  «Algo alrededor de tu cuello» de Chimamanda Ngozi Adiche,http://www.cccb.org/es/actividades/ficha/tothom-hauria-de-ser-feminista-algo-alrededor-de-tu-cuello-de-chimamanda-ngozi-adiche/226952,«Tothom hauria de ser feminista »  «Algo alrededor de tu cuello» de Chimamanda Ngozi Adiche,http://www.cccb.org/rcs_gene/Klub-lectura-fitxa_13.jpg,null,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/tothom-hauria-de-ser-feminista-algo-alrededor-de-tu-cuello-de-chimamanda-ngozi-adiche/226952,Klub de lectura de los Amigos del CCCB,18 octubre 2017,18 octubre 2017
Mommy,http://www.cccb.org/es/actividades/ficha/mommy/226951,Mommy,http://www.cccb.org/rcs_gene/Mommy.jpg,"Mommy*
Xavier Dolan
2014 / Canadá / DCP / 139 min / VOSE

En Mommy, Xavier Dolan, uno de los directores contemporáneos con mayor proyección, destruye los arquetipos familiares mostrando a una madre imperfecta y un hijo con problemas que luchan por estar juntos y que, pese al clima convulso en el que viven, se quieren. Una historia dura y compleja construida a partir de la mezcla de varios formatos que hacen que Mommy destaque tanto formal como narrativamente como un film a tener en cuenta.

*No recomendada para menores de 16 años. 

Consulta la programación completa de Gandules'17 - Gas Natural Fenosa, «Rebeldes y peligrosas». Durante el mes de junio iremos revelando, semana a semana, las nueve películas del ciclo a través del concurso «El fotograma escondido». ¿Nos ayudas a descubrirlas?",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/mommy/226951,Sesión 5: Madres imperfectas (malas madres),16 agosto 2017,16 agosto 2017
Intervención artística de Dan Perjovschi en el Pati de les Dones,http://www.cccb.org/es/actividades/ficha/intervencion-artistica-de-dan-perjovschi-en-el-pati-de-les-dones/226981,Intervención artística de Dan Perjovschi en el Pati de les Dones,http://www.cccb.org/rcs_gene/Dan-Perjovschi-mural-cccb.jpg,"El artista rumano Dan Perjovschi, una referencia mundial por sus comentarios irónicos sobre la actualidad y sus viñetas de crítica social, estará en el CCCB los días 21, 22 y 23 de junio dibujando un mural sobre la desigualdad de género y la discriminación en la pared de cristal del Pati de les Dones.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/intervencion-artistica-de-dan-perjovschi-en-el-pati-de-les-dones/226981,Desigualdad de género y discriminación,21 - 28 junio 2017,21 - 28 junio 2017
Visibilizando la crisis humanitaria en Europa desde la experiencia de personas refugiadas,http://www.cccb.org/es/actividades/ficha/visibilizando-la-crisis-humanitaria-en-europa-desde-la-experiencia-de-personas-refugiadas/226226,Visibilizando la crisis humanitaria en Europa desde la experiencia de personas refugiadas,http://www.cccb.org/rcs_gene/Invisibles.jpg,"Proyección del documental  Invisibles (25’, 2016), breve presentación de proyecto europeo www.uhelpapp.com   y mesa redonda con Bakri Bouchi, siriano catalán,  Ángela Martínez, representante del grupo de profesionales voluntarios de SOS Refugiats y Blanca Garcés, investigadora en migraciones del CIDOB.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/visibilizando-la-crisis-humanitaria-en-europa-desde-la-experiencia-de-personas-refugiadas/226226,Oferta exclusiva para los Amigos del CCCB,4 julio 2017,4 julio 2017
