event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__4,event_organizer__Fundación Suñol,event_venue__Fundación Suñol,event_category__Exposición__Fundación Suñol__Arte contemporáneo,event_id
"Camins encontrats. Joan Rabascall. Obras: 1975 y 2012
																					
										
																					05.10.2016 - 18.03.2017",http://www.fundaciosunol.org/es/event/camins-encontrats-joan-rabascall/?instance_id=2329,Camins encontrats. Joan Rabascall. Obras: 1975 y 2012,http://www.fundaciosunol.org/wp-content/uploads/2016/09/Imatge-Web-Camins-Encontrats-710x350.jpg,"Inauguración el 4 de octubre de 2016, a las 19h.",05.10.2016 - 18.03.2017,05.10.2016 - 18.03.2017,null,null,null,null,null,Camins encontrats. Joan Rabascall. Obras: 1975 y 2012
