event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
Who is Miss Catbantry?,https://www.miscelanea.info/e990/who-is-miss-catbantry,Who is Miss Catbantry?,"19
						Oct '16
						


											to
						30
						Oct '16",Inauguración: 19 de octubre a las 20:30h.,https://www.miscelanea.info/public/images/post2.jpg,"19
						Oct '16
						


											to
						30
						Oct '16",null,null,null,null,null,/e990/who-is-miss-catbantry,Laura Agustí
