event_title1,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__0,event_organizer__Blueproject Foundation,event_venue__Blueproject Foundation,event_category__Exposición__Blueproject Foundation__Arte contemporáneo,event_id,event_link,event_link-href,event_title2
"The dark, the mystic, the animate but soulless",http://www.blueprojectfoundation.org/cache/com_zoo/images/bloque_navarros_2x2_3acb92cf9023d9151e70868c7683f2b5.jpg,"La Blueproject Foundation presenta ""The dark, the mystic, the animate but soulless"", la primera exposición de los artistas residentes del 2017, Javier Arbizu y Karlos Martínez B, que se podrá ver en la Sala Project del 10 de marzo al 30 de abril del 2017.",10.03.17 - 30.04.17,10.03.17 - 30.04.17,null,null,null,null,null,/es/exposiciones/item/the-dark-the-mystic-the-animate-but-soulless,"The dark, the mystic, the animate but soulless",http://www.blueprojectfoundation.org/es/exposiciones/item/the-dark-the-mystic-the-animate-but-soulless,Javier Arbizu y Karlos Martínez B
