event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__4,event_organizer__Fundación Suñol,event_venue__Fundación Suñol,event_category__Exposición__Fundación Suñol__Arte contemporáneo,event_id
"09/03 – SUTURAS: Darío Villalba visto por Manuel Segade
																					
										
																					09.03.2017",http://www.fundaciosunol.org/es/event/visita-a-carrec-de-manuel-segade-a-dario-villalba-resplandor-seco/?instance_id=2571,09/03 – SUTURAS: Darío Villalba visto por Manuel Segade,http://www.fundaciosunol.org/wp-content/uploads/2017/03/manuel-segade.jpg,"En el contexto de la exposición Darío Villalba. Resplandor seco, el día 9 de marzo se celebrará en la Fundació Suñol la visita titulada Suturas, a cargo de Manuel Segade, director del CA2M Centro de Arte Dos de Mayo de la Comunidad de Madrid y autor del texto Brechas, publicado en el catálogo de la exposición. Esta actividad contará con la presencia del artista.",09.03.2017,09.03.2017,null,null,null,null,null,09/03 – SUTURAS: Darío Villalba visto por Manuel Segade
