event_link,event_link-href,event_start,event_end,event_image-src,event_title1,event_title2,event_text,event_maplink__1,event_cost__0,event_category__Actividad__La Capella,event_organizer__La Capella,event_venue__La Capella,event_id
'La Matèria com a Forma' / Ariadna Parreu - Clase de grado,http://lacapella.bcn.cat/es/activitats/la-mat%C3%A8ria-com-forma-ariadna-parreu-clase-de-grado,"Miércoles, 26 Octubre, 2016","Miércoles, 26 Octubre, 2016",http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/ariadna.jpg,'La Matèria com a Forma' / Ariadna Parreu - Clase de grado,Ariadna Parreu,"'La Matèria com a Forma' es un proyecto de investigación de Ariadna Parreu, realizado al Materfad, como proyecto deslocalizado de BCN Producció’16.",null,null,null,null,null,/es/activitats/la-mat%C3%A8ria-com-forma-ariadna-parreu-clase-de-grado
Especial Halloween - El Misterio de Caviria / Antoni Hervàs,http://lacapella.bcn.cat/es/activitats/especial-halloween-el-misterio-de-caviria-antoni-herv%C3%A0s,"Jueves, 27 Octubre, 2016","Jueves, 27 Octubre, 2016",http://lacapella.bcn.cat/sites/default/files/styles/bildresumen/public/activitats/pierrot.jpg,Especial Halloween - El Misterio de Caviria / Antoni Hervàs,Antoni Hervàs y Eduardo Gión,"Pase de 5 cortos en formato Súper - 8 de Pierrot, presentado y organizado por Eduardo Gión
Jueves 27 de octubre a las 18 h 
Entrada libre",null,null,null,null,null,/es/activitats/especial-halloween-el-misterio-de-caviria-antoni-herv%C3%A0s
