https://hangar.org/es/workshops-artist2artists/workshop-de-computacion-interactiva-aplicada-a-las-artes-performaticas-y-la-danza/,Workshop de computación interactiva aplicada a las artes performáticas y la danza,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/12/WORKSHOP-COMPUTACION-INTERACTIVA1-200x150.jpg' width='228' height='182' alt='Workshop de computación interactiva aplicada a las artes performáticas y la danza' /></p><p><a href='https://hangar.org/es/workshops-artist2artists/workshop-de-computacion-interactiva-aplicada-a-las-artes-performaticas-y-la-danza/' target='_blank'>+info</a></p>,0/01/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/programa-hangar/automatas-sonoros-introduccion-a-la-composicion-generativa/,"Autómatas Sonoros, introducción a la composición generativa.","<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/03/IMAGEN-1-200x150.jpg' width='228' height='182' alt='Autómatas Sonoros, introducción a la composición generativa.' /></p><p><a href='https://hangar.org/es/programa-hangar/automatas-sonoros-introduccion-a-la-composicion-generativa/' target='_blank'>+info</a></p>",0/01/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/news/taller-la-imagen-militarizada/,Taller:  La imagen militarizada,<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/03/imagenmilitarizada-200x150.png' width='228' height='182' alt='Taller:  La imagen militarizada' /></p><p><a href='https://hangar.org/es/news/taller-la-imagen-militarizada/' target='_blank'>+info</a></p>,0/01/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/news/26894/,Programa de formació “Documental interactiu i la Fotografia Expandida” del CFD,<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/02/banner-web-escuela-200x150.jpg' width='228' height='182' alt='Programa de formació “Documental interactiu i la Fotografia Expandida” del CFD' /></p><p><a href='https://hangar.org/es/news/26894/' target='_blank'>+info</a></p>,02/25/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/news/sessio-oberta-sobre-recerca-artistica-amb-mireia-sallares/,Sesión abierta sobre investigación artística con Mireia Sallarès,<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/02/libro-7-web-ok-443x300-200x150.jpg' width='228' height='182' alt='Sesión abierta sobre investigación artística con Mireia Sallarès' /></p><p><a href='https://hangar.org/es/news/sessio-oberta-sobre-recerca-artistica-amb-mireia-sallares/' target='_blank'>+info</a></p>,02/10/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/news/taller-glitch-audiovisual-imagen-2d3d-esteticas-del-error-digital/,Taller: Glitch audiovisual + Imagen 2D/3D: Estéticas del error digital.,<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/03/CursoGlitchHANGARJulio2016-1-200x150.jpg' width='228' height='182' alt='Taller: Glitch audiovisual + Imagen 2D/3D: Estéticas del error digital.' /></p><p><a href='https://hangar.org/es/news/taller-glitch-audiovisual-imagen-2d3d-esteticas-del-error-digital/' target='_blank'>+info</a></p>,07/08/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/news/taller-de-arduino-avancat/,Taller de Arduino Avanzado,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/07/arduino-I-200x150.jpg' width='228' height='182' alt='Taller de Arduino Avanzado' /></p><p><a href='https://hangar.org/es/news/taller-de-arduino-avancat/' target='_blank'>+info</a></p>,01/26/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/workshops-artist2artists/typebits-taller-de-tipografia-digital-lliure/,TYPE:BITS: Taller de tipografia digital libre,<p><img src='http://hangar.org/webnou/wp-content/uploads/2015/09/typebits-200x150.jpg' width='228' height='182' alt='TYPE:BITS: Taller de tipografia digital libre' /></p><p><a href='https://hangar.org/es/workshops-artist2artists/typebits-taller-de-tipografia-digital-lliure/' target='_blank'>+info</a></p>,11/18/2015,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/news/english-workshop-feedback-loops-between-environment-bodies-and-art-practices/,"Taller: PUNTOS DE FUGA ENTRE CUERPOS, ENTORNO Y PRÁCTICAS ARTÍSTICAS","<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/02/Jonathan-Reus-Satellite-Skin-web--200x150.jpg' width='228' height='182' alt='Taller: PUNTOS DE FUGA ENTRE CUERPOS, ENTORNO Y PRÁCTICAS ARTÍSTICAS' /></p><p><a href='https://hangar.org/es/news/english-workshop-feedback-loops-between-environment-bodies-and-art-practices/' target='_blank'>+info</a></p>",03/18/2016,03/19/2016,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
https://hangar.org/es/programa-hangar/formacio-continua/sesion-abierta-sobre-arqueologia-de-los-medios-del-master-de-investigacion-y-experimentacion-en-diseno/,Sesión abierta sobre “Arqueología de los Medios” del Máster de Investigación y Experimentación en Diseño,<p><img src='http://hangar.org/webnou/wp-content/uploads/2016/01/i%CC%81ndex-200x150.jpg' width='228' height='182' alt='Sesión abierta sobre “Arqueología de los Medios” del Máster de Investigación y Experimentación en Diseño' /></p><p><a href='https://hangar.org/es/programa-hangar/formacio-continua/sesion-abierta-sobre-arqueologia-de-los-medios-del-master-de-investigacion-y-experimentacion-en-diseno/' target='_blank'>+info</a></p>,01/28/2016,,"Actividad, Espacios alternativos, Taller",Hangar,?,1,1,1,,
