event_title,event_start,event_text,event_image-src,event_end,event_base-url__https://www.lapedrera.com/es/exposiciones-0,event_category__Exhibition__La Pedrera,event_organizer__La Pedrera,event_venue__La Pedrera,event_maplink__1,event_cost__3,event_id
"Jorge Oteiza","27/09/2016  -  22/01/2017 |","The exhibition shows a journey through all stages of the sculptural work of Oteiza, from the archaic forms of the first pieces to the latest series; and, also, wants to discover different facets of his career.","https://www.lapedrera.com/sites/default/files/styles/crop_653x255/public/060_CE00560_PRIETO%20web_1.jpg?itok=kHwRHz59","27/09/2016  -  22/01/2017 |","null","null","null","null","null","null","Jorge Oteiza"
