event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
Signos de vida. Nueva visita a la filosofía de Nietzsche,http://www.cccb.org/es/actividades/ficha/signos-de-vida-nueva-visita-a-la-filosofia-de-nietzsche/227148,Signos de vida. Nueva visita a la filosofía de Nietzsche,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Este curso propone una nueva visita al vitalismo de Nietzsche, guiada por la hipótesis de que el fin dominante en nuestros días no es la felicidad, sino la satisfacción de una ambición ilimitada.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/signos-de-vida-nueva-visita-a-la-filosofia-de-nietzsche/227148,Seminario a cargo de Francisco Bengoechea,"5, 19 y 26 octubre, 2, 9, 16, 23 y 30 noviembre, 14 y 21 diciembre 2017","5, 19 y 26 octubre, 2, 9, 16, 23 y 30 noviembre, 14 y 21 diciembre 2017"
Artist Talk,http://www.cccb.org/es/actividades/ficha/artist-talk/227635,Artist Talk,http://www.cccb.org/rcs_gene/FRAGMENTO3.jpg,"Los creadores que han dado forma a la exposición «Después del fin del mundo» se unen en esta actividad para construir una narración compartida a ocho voces. Partiendo de sus proyectos para la exposición, los participantes exponen sus investigaciones en ámbitos como las prácticas artísticas, la arquitectura y el diseño especulativo, la filosofía contemporánea o el teatro participativo.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/artist-talk/227635,Un viaje más allá del fin del mundo,25 octubre 2017,25 octubre 2017
Radicales libres. Una aproximación al cine experimental,http://www.cccb.org/es/actividades/ficha/radicales-libres-una-aproximacion-al-cine-experimental/227202,Radicales libres. Una aproximación al cine experimental,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Existe un cine visionario, personal, realizado con pocos medios y al margen de la industria, que rompe con los códigos narrativos tradicionales para explorar nuevas vías de expresión y dialoga la pintura o la música o se centra en la propia materia del cine para expandir sus posibilidades. Se trata del llamado cine de vanguardia o experimental, al que Xcèntric lleva más de quince años dando luz.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/radicales-libres-una-aproximacion-al-cine-experimental/227202,Aula Xcèntric 2017,"7, 14, 21 y 28 noviembre, 5, 12 y 19 diciembre 2017","7, 14, 21 y 28 noviembre, 5, 12 y 19 diciembre 2017"
Rehabitar la Tierra,http://www.cccb.org/es/actividades/ficha/rehabitar-la-tierra/227556,Rehabitar la Tierra,http://www.cccb.org/rcs_gene/Sole_Ziveri_1000.jpg,Los profesores de investigación ICREA Ricard Solé (UPF) y Patrizia Ziveri (ICTA-UAB) conversarán sobre las soluciones que propone la ciencia para preservar los ecosistemas amenazados por el cambio climático.,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/rehabitar-la-tierra/227556,Charla con Ricard Solé y Patrizia Ziveri,7 noviembre 2017,7 noviembre 2017
