event_link,event_link-href,event_title,event_start,event_text,event_image-src,event_end,event_category__Exposición__Museo Can Framis__Pintura__Arte local,event_organizer__Museo Can Framis,event_venue__Museo Can Framis,event_maplink__1,event_cost__5,event_id
,http://www.fundaciovilacasas.com/es/exposicion/elisava-revisiones,VARIOS ARTISTAS - ELISAVA: (re)Visiones,Miércoles 25 | Mayo - Viernes 16 | Septiembre,"Alice Cannara Malan
Amy Helminiak
Ariadna Comas
Faiza Farooq
Hannah Woolf
Helena Ortiz
Janet Greco
Julika Wiggers
Katharina Kayser
Kitsanee Charoensawat
Maria Galindo
Matteo Sampaolo
Olivia Schwarz
Saadya Tallat
Sergio Ramírez
Siqi Li
Susanna Järn
Xavier Boet
Zhiying Li",https://gestio.fundaciovilacasas.com/contactes//upfiles/exposicions/imatges/th_th_A11193597.jpg,Miércoles 25 | Mayo - Viernes 16 | Septiembre,null,null,null,null,null,ELISAVA: (re)Visiones
