event_image-src,event_venue,event_link,event_link-href,event_title1,event_start,event_end,event_organizer,event_title2,event_text,event_cost__0,event_category__Exposición__Galerías,event_maplink__1,event_id
http://www.artbarcelona.es/wp-content/uploads/2016/07/HABITAR-10.jpg,Galería Joan Prats,,http://www.artbarcelona.es/es/exposiciones/habitar-el-vacio/,"Raúl Zurita, Fernando Prats, Alfredo Jaar, Iván Navarro",,03.06.16 – 09.09.16,Galería Joan Prats,Habitar el vacío,"La exposición Habitar el vacío, comisariada por Ramón Castillo, reúne por primera vez a cuatro artistas chilenos, Alfredo Jaar, Iván Navarro, Fernando Prats y Raúl Zurita, en la Galeria Joan Prats de Barcelona.
Los cuatro artistas, desde distintas aproximaciones conceptuales, sensibilidades e ideologías estéticas, realizan obras de denuncia o crítica ante tragedias humanas sucedidas en distintas partes del mundo, con un lenguaje que fuerza el límite de lo visual y textual, a través de distintos dispositivos editoriales, materiales y tecnológicos. Esta dimensión extrema de sus investigaciones se convierte en la metáfora del título Habitar el vacío: el arte como forma de superar el aislamiento o la falta de empatía entre las personas.
Sus obras confluyen en la generación de un estado de alerta del espectador-lector frente a los asuntos territoriales, económicos, políticos y sociales que afectan a los habitantes de distintos lugares del planeta donde la esperanza se convierte en un gesto revolucionario. Presentamos la investigación visual y textual de los cuatro artistas que desafían el sinsentido y lo informe de la experiencia contemporánea.
Raúl Zurita (Santiago de Chile, 1950) vive y trabaja en Santiago de Chile. Su obra se ve marcada por la Dictadura Militar, durante la cual fue detenido y torturado. La poesía, la performance y las intervenciones urbanas forman parte de un repertorio de acciones que desarrolló de forma crítica, creativa e interdisciplinar. Raúl Zurita alterna su trabajo literario, recitales poéticos y su trabajo docente en la Universidad Diego Portales y en Harvard. Ha obtenido importantes reconocimientos como el Premio Nacional de Literatura de Chile, el Premio Pablo Neruda, el Premio Pericle d’Oro de Italia, las becas Guggenheim y DAAD, entre otros.
Fernando Prats (Santiago de Chile, 1967) vive y trabaja en Barcelona desde 1990. Ha participado en exposiciones internacionales como Bienal de Venecia, representando a Chile (2011); Mediations Biennale, Poznan (2012); Bienal de Canarias (2009); Trienal de Chile, (2009) y Exposición Universal del Agua, Zaragoza (2008). Ha expuesto su obra en centros de arte internacionales como Espace Culturel Louis Vuitton, París, Fundació Miró, Barcelona o Museo Nacional de Bellas Artes, Santiago de Chile.
Alfredo Jaar (Santiago de Chile, 1956) vive y trabaja en Nueva York desde 1982. Este artista, arquitecto y cineasta ha expuesto su obra en centros de arte de todo el mundo y ha participado en bienales como la Bienal de Venecia (1986, 2007, 2009 y representando a Chile en 2013), la Bienal de São Paulo (1987, 1989, 2010) y la Documenta de Kassel (1987 y 2002). Entre sus exposiciones individuales destacan las realizadas en el New Museum de Nueva York, la Whitechapel gallery de Londres, el MACRO Museo d’Arte Contemporanea Roma, el Moderna Museet de Estocolmo, y el Museum of Contemporary Art de Chicago. Es premio nacional de arte de Chile.
Iván Navarro (Santiago de Chile, 1972) vive y trabaja en Nueva York desde 1997. Ha participado en exposiciones internacionales como Bienal de Venecia, representando a Chile (2009), Prospect2 de New Orleans (2011), bienal de la Habana (2012) y The Disappeared/Los Desaparecidos, exposición organizada por North Dakota Museum of Art y que itineró por Norte y Sudamérica desde 2005 hasta 2009. Entre sus exposiciones individuales destacan las realizadas en Matucana 100, de Santiago de Chile (2015 y 2007), Museum of Contemporary Art, Aukland, Nueva Zelanda y Sydney, Australia (2015), Frost Art Museum de Miami (2012).",null,null,null,http://www.artbarcelona.es/es/exposiciones/habitar-el-vacio/
http://www.artbarcelona.es/wp-content/uploads/2016/07/HABITAR-10.jpg,Galería Joan Prats,,,"Raúl Zurita, Fernando Prats, Alfredo Jaar, Iván Navarro",03.06.16 – 09.09.16,03.06.16 – 09.09.16,Galería Joan Prats,Habitar el vacío,,null,null,null,http://www.artbarcelona.es/es/exposiciones/habitar-el-vacio/
