web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_image-src,event_start,event_end,event_text,event_category__CaixaForum__Exposición__Próximas inauguraciones,event_maplink__1,event_organizer__CaixaForum,event_venue__CaixaForum,event_cost__4,event_id,event_title1
1518952094-6,https://caixaforum.es/es/barcelona/exposiciones,Músicas en la antigüedad,https://caixaforum.es/es/barcelona/fichaexposicion?entryId=256794,/documents/20924/24359/musicas+expo+mini/439ac025-9626-4dd3-9716-065c045d1fe8?t=1515765165000,Del 9 de febrero al 6 de mayo de 2018,Del 9 de febrero al 6 de mayo de 2018,"Este es un viaje por la música de la antigüedad que revela el rol de esta como legitimadora del poder, como complemento de lo sagrado y como fuente de efectos mágicos más allá del placer estético de escuchar. Un trayecto por un largo periodo histórico que también vio el nacimiento del músico profesional y de una industria instrumental difundida por todo el Mediterráneo, desde Oriente Próximo hasta la Galia.",null,null,null,null,null,fichaexposicion?entryId=256794,Músicas en la antigüedad
