web-scraper-order,web-scraper-start-url,event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
1518952372-24,http://www.cccb.org/es/actividades/actuales/2,Flexo 3/6. La brevedad. Seminario a cargo de Jesús Argentó Raset,http://www.cccb.org/es/actividades/ficha/flexo-3-6-la-brevedad-seminario-a-cargo-de-jesus-argento-raset/227733,Flexo 3/6. La brevedad. Seminario a cargo de Jesús Argentó Raset,http://www.cccb.org/rcs_gene/FlexoLaBrevetat_webCCCB_1.jpg,"La literatura, la antropología, el cine, la filosofía, el diseño y la poesía son métodos para reflexionar, para dar lugar a las cosas. En esta edición de Flexo, dirigida por Adrià Pujol bajo el título Los lugares y las cosas, seis pensadores y pensadoras reflexionarán sobre su trabajo e intentarán situarlo, encarnarlo en un lugar concreto, a partir de las lecturas que les inspiran.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/flexo-3-6-la-brevedad-seminario-a-cargo-de-jesus-argento-raset/227733,"De ""¿Qué es el cine?"", de André Bazin, a ""120 historias del cine"", de Alexander Kluge","22 febrero, 1 y 8 marzo 2018","22 febrero, 1 y 8 marzo 2018"
1518952385-34,http://www.cccb.org/es/actividades/actuales/2,Fenología,http://www.cccb.org/es/actividades/ficha/fenologia/228307,Fenología,http://www.cccb.org/rcs_gene/ESTACIO-CIUTAT-6.jpg,"A raíz de la inauguración de temporada, se llevarán a cabo varias sesiones de formación de los talleres de la Estación Ciudad al profesorado de primaria.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/fenologia/228307,Jornadas de formación al profesorado,21 febrero 2018,21 febrero 2018
1518952383-33,http://www.cccb.org/es/actividades/actuales/2,Seis excéntricos chinos. Del presente a la antigüedad,http://www.cccb.org/es/actividades/ficha/seis-excentricos-chinos-del-presente-a-la-antiguedad/228052,Seis excéntricos chinos. Del presente a la antigüedad,http://www.cccb.org/rcs_gene/Excentrics-xinesos_webCCCB.jpg,"A través de seis creadores y pensadores singulares y heterodoxos chinos, transitaremos por tres periodos muy diferentes. Invertiremos la flecha del tiempo y viajaremos desde el presente hasta la antigüedad, pasando por el esplendor creativo del periodo clásico de los Tang. Y nos veremos reflejados en ellos.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/seis-excentricos-chinos-del-presente-a-la-antiguedad/228052,"A cargo de Manel Ollé, Anne-Hélène Suárez y Albert Galvany","14, 21 y 28 febrero, 7, 14 y 21 marzo 2018","14, 21 y 28 febrero, 7, 14 y 21 marzo 2018"
1518952420-43,http://www.cccb.org/es/actividades,El conductor ebrio: reflexiones sobre una civilización que se acaba,http://www.cccb.org/es/actividades/ficha/el-conductor-ebrio-reflexiones-sobre-una-civilizacion-que-se-acaba/228164,El conductor ebrio: reflexiones sobre una civilización que se acaba,http://www.cccb.org/rcs_gene/MCKenzieWark.jpg,"McKenzie Wark, catedrático de estudios culturales y medios de comunicación, reflexionará sobre el rol de la amenaza climática en la etapa actual del antropoceno.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/el-conductor-ebrio-reflexiones-sobre-una-civilizacion-que-se-acaba/228164,Conferencia de McKenzie Wark,19 febrero 2018,19 febrero 2018
1518952370-22,http://www.cccb.org/es/actividades/actuales/2,Hermana una planta,http://www.cccb.org/es/actividades/ficha/hermana-una-planta/228309,Hermana una planta,http://www.cccb.org/rcs_gene/ESTACIO-CIUTAT-1.jpg,"La fenología es la observación de los cambios estacionales en las plantas y los animales, tales como la floración, la aparición de insectos y la migración de las aves. La Estación Ciudad presenta una actividad de observación fenológica y creación de vínculos con otras especies.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/hermana-una-planta/228309,,24 febrero 2018,24 febrero 2018
1518952416-41,http://www.cccb.org/es/actividades,La Grecia antigua en la literatura y el pensamiento de la modernidad,http://www.cccb.org/es/actividades/ficha/la-grecia-antigua-en-la-literatura-y-el-pensamiento-de-la-modernidad/227911,La Grecia antigua en la literatura y el pensamiento de la modernidad,http://www.cccb.org/rcs_gene/Antigona_webCCCB.jpg,"Los personajes mitológicos y literarios de la antigüedad griega irrumpen en la modernidad, especialmente en el Romanticismo, pero también en el punto culminante representado por las vanguardias. No obstante, este retorno del mundo griego es muy distinto al que se había producido durante el Renacimiento. Por un lado, el arte se aleja del ideal clásico de la belleza; por el otro, el pensamiento se adentra en los dominios de lo irracional, lo instintivo y lo inconsciente. Por decirlo de acuerdo con Foucault, el otro de la razón accede al ámbito del saber.",null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/la-grecia-antigua-en-la-literatura-y-el-pensamiento-de-la-modernidad/227911,Seminario a cargo de Bashkim Shehu,"22 y 29 enero, 5, 12 y 19 febrero, 5 marzo 2018","22 y 29 enero, 5, 12 y 19 febrero, 5 marzo 2018"
1518952381-32,http://www.cccb.org/es/actividades/actuales/2,El pensamiento tentacular de Donna Haraway. Una aproximación,http://www.cccb.org/es/actividades/ficha/el-pensamiento-tentacular-de-donna-haraway-una-aproximacion/228017,El pensamiento tentacular de Donna Haraway. Una aproximación,http://www.cccb.org/rcs_gene/Seminari_HelenTorresDonnaHaraway_webCCCB.jpg,En este seminario nos acercaremos al pensamiento imprescindible de la bióloga y filósofa de la ciencia Donna Haraway para explorar su crítica radical al pensamiento científico occidental y al excepcionalismo humano.,null,null,null,null,null,http://www.cccb.org/es/actividades/ficha/el-pensamiento-tentacular-de-donna-haraway-una-aproximacion/228017,Seminario a cargo de Helen Torres,"7, 14, 21 y 28 febrero, 7 marzo 2018","7, 14, 21 y 28 febrero, 7 marzo 2018"
