event_title,event_start,event_text,event_image-src,event_end,event_base-url__http://www.cccanfelipa.cat/arts-visuals/exposicio-en-curs/,event_category__Exposición__Centre Cívic Can Felipa__Arte emergente,event_organizer__Centre Cívic Can Felipa,event_venue__Centre Cívic Can Felipa,event_maplink__1,event_cost__0,event_id
"POBLENOU: HÀBITAT CREATIU i EXPLORADORS DEL TEMPS","Del 10.09 al 10.10.2015","Inauguració: dijous 10.09.2015 > 20 hUn any més l'exposició col·lectiva de la
Festa Major ens apropa al teixit creatiu del barri, i en aquesta ocasió, se'ns
mostra sota dos punts de vista: el passat i el present. El passat ve
representat per un sismògraf de grans dimensions on han quedat registrats els
noms dels artistes que han participat en les diferents edicions dels Tallers
Oberts de Poblenou des de 1996. Un repàs de noms, cartells i materials que ens
conviden a reflexionar sobre la gran capacitat del barri per acollir i estimular
artistes que han treballat i treballen tot tipus de disciplines creatives. El
present ve representat per intervencions i obres realitzades per artistes que
desenvolupen el seu talent en espais, tallers i estudis disseminats pel
Poblenou. Obres que, recíprocament, vinculen l'artista amb el barri. L'exposició
es completa amb performances, accions i taules rodones, activitats que ens
permeten conèixer els artistes i obrir diàleg, sobre la seva obra i sobre els
canvis d'un barri en permanent transformació. Més informació a: www.festamajorpoblenou.org




Organitza: Coordinadora d'Entitats del
Poblenou. Col·labora: Centre Cívic Can Felipa.
Inauguració: dijous 10.09.2015 > 20 h



Exploradors del temps és un anàlisi del pas del temps fet pels alumnes de
l'Escola Sant Martí. A partir de lobservació de tres àmbits que formen la seva
quotidianitat (les famílies, l'escola i el barri), els nens i nenes han
recollit imatges i documents que han recombinat per donar lloc a diferents
relats. Amb això, els alumnes han construït màquines del temps per mitjà de
caixes de cartró i han realitzat una pel·lícula croma a l'entorn del barri.","","Del 10.09 al 10.10.2015","null","null","null","null","null","null","POBLENOU: HÀBITAT CREATIU i EXPLORADORS DEL TEMPS"
