web-scraper-order,web-scraper-start-url,event_title,event_text,event_start,event_end,event_venue__Hangar,event_link,event_link-href,event_category__Actividad__Espacios alternativos__Taller,event_maplink__1,event_cost__,event_id,event_image-src,event_organizer__Hangar
1531910235-115,https://hangar.org/es/category/programa-hangar/formacio-continua/,Clítoris que pinchan: taller de modelado e impresión 3D para diseñar armas de autodefensa,"12, 19 y 26 septiembre 2018","12, 19 y 26 septiembre 2018","12, 19 y 26 septiembre 2018",null,,https://hangar.org/es/programa-hangar/formacio-continua/clitoris-que-pinchan-taller-de-modelado-e-impresion-3d-para-disenar-armas-de-autodefensa/,null,null,null,https://hangar.org/es/programa-hangar/formacio-continua/clitoris-que-pinchan-taller-de-modelado-e-impresion-3d-para-disenar-armas-de-autodefensa/,https://hangar.org/webnou/wp-content/uploads/2018/07/imagen_clitoris-200x150.png,null
1531910238-116,https://hangar.org/es/category/programa-hangar/formacio-continua/,Impresión 3D para artistas,"18, 25 septiembre, 2 octubre","18, 25 septiembre, 2 octubre","18, 25 septiembre, 2 octubre",null,,https://hangar.org/es/programa-hangar/formacio-continua/impresio-3d-per-a-artistes/,null,null,null,https://hangar.org/es/programa-hangar/formacio-continua/impresio-3d-per-a-artistes/,https://hangar.org/webnou/wp-content/uploads/2018/07/imagen_impresion3D-200x150.jpg,null
