event_title2,event_start,event_text,event_image-src,event_end,event_category__Exposición__Espai Volart__Arte local,event_organizer__Espai Volart,event_venue__Espai Volart,event_maplink__1,event_cost__1,event_id,event_title1,event_link,event_link-href
Patrim 2015. Patrimoni de la Facultat de Belles Arts (UB),Jueves 07 | Julio  | 2016 - Domingo 24 | Julio  | 2016,Inauguración a las 19:30 h,https://gestio.fundaciovilacasas.com/contactes//upfiles/exposicions/imatges/th_th_A1086066.jpg,Jueves 07 | Julio  | 2016 - Domingo 24 | Julio  | 2016,null,null,null,null,null,es/exposicion/patrim-2015-patrimoni-de-la-facultat-de-belles-arts-ub,,,http://www.fundaciovilacasas.com/es/exposicion/patrim-2015-patrimoni-de-la-facultat-de-belles-arts-ub
