event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
AL OTRO LADO,https://www.miscelanea.info/e1024/al-otro-lado,AL OTRO LADO,"07 June  2017 to

				09 July  2017","OPENING: Wednesday 7th, July at 20:00h.",https://www.miscelanea.info/public/images/alotroladohelenaperezgarcia.png,"07 June  2017 to

				09 July  2017",null,null,null,null,null,/e1024/al-otro-lado,Helena Perez Garcia
