event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__12,event_organizer__MNAC,event_venue__MNAC,event_category__Exposición__MNAC__Arte Clásico,event_id
La caja entrópica. Colisión de Historia y Cultura,http://www.museunacional.cat/es/la-caja-entropica-colision-de-historia-y-cultura,La caja entrópica. Colisión de Historia y Cultura,http://www.museunacional.cat/sites/default/files/la.capsa_.jpg,null,20/10/2017,14/01/2018,null,null,null,null,null,La caja entrópica. Colisión de Historia y Cultura
