event_link,event_link-href,event_title,event_image-src,event_text,event_start,event_end,event_maplink__1,event_cost__4,event_organizer__Fundación Suñol,event_venue__Fundación Suñol,event_category__Exposición__Fundación Suñol__Arte contemporáneo,event_id
"ACTIVIDAD PARALELA: Father’s Lost Papers / Son’s Drawings
																					
										
																					02.03.2017",http://www.fundaciosunol.org/es/event/activitat-paral%c2%b7lela-fathers-lost-papers-sons-drawings/?instance_id=2556,ACTIVIDAD PARALELA: Father’s Lost Papers / Son’s Drawings,http://www.fundaciosunol.org/wp-content/uploads/2017/02/03_DSC20641-710x350.jpg,"En el contexto del ACTO 36: Jordi Mitjà. La escultura no es importante, el día 2 de marzo se celebrará en la Fundació Suñol la presentación de Father’s Lost Papers / Son’s Drawings, una publicación que recoge planos de trabajos realizados por Heribert Mitjà y dibujos que Jordi Mitjà ha elaborado durante la preparación de la exposición. Sin indicar la autoría de los documentos, las obras de padre e hijo dialogan sobre el arte y la artesanía y constituyen un homenaje al oficio de la herrería.",02.03.2017,02.03.2017,null,null,null,null,null,ACTIVIDAD PARALELA: Father’s Lost Papers / Son’s Drawings
