event_link,event_link-href,event_title1,event_start,event_text,event_image-src,event_end,event_category__Exposición__Galerías__Arte emergente__Ilustración,event_organizer__Miscelanea,event_venue__Miscelanea,event_maplink__1,event_cost__0,event_id,event_title2
BINOMIO,https://www.miscelanea.info/e1010/binomio,BINOMIO,"08
						Mar '17
						


											al
						02
						Abr '17",INAUGURACIÓN: Miércoles 8 a las 20:00h.,https://www.miscelanea.info/public/images/knowledgecopia.jpg,"08
						Mar '17
						


											al
						02
						Abr '17",null,null,null,null,null,/e1010/binomio,Marcos Navarro
