event_link,event_link-href,event_title1,event_image-src,event_text,event_organizer__CCCB,event_maplink__1,event_cost__6,event_venue__CCCB,event_category__CCCB__Exposición,event_id,event_title2,event_start,event_end
World Press Photo 17,http://www.cccb.org/es/exposiciones/ficha/world-press-photo-17/225930,World Press Photo 17,,World Press Photo 17 Barcelona avanza sus fechas y convierte la ciudad en una de las primeras del mundo donde se mostrarán las fotografías del prestigioso premio de fotoperiodismo. El Centro de Cultura Contemporánea de Barcelona será una de las primeres sedes en presentar las imágenes y los resultados de los premios del Concurso de Narrativa Digital.,null,null,null,null,null,http://www.cccb.org/es/exposiciones/ficha/world-press-photo-17/225930,Muestra internacional de fotoperiodismo profesional,29 abril - 5 junio 2017,29 abril - 5 junio 2017
